Organization/Person Url,Organization/Person Name,Number of Investments,Number of Exits,Location,Location 1,Location 2,Description,First Name,Last Name,Facebook,LinkedIn,Twitter,Number of Articles,Full Description,Gender,Primary Job Title,Number of Portfolio Organizations,Number of Lead Investments,Number of Diversity Investments,Investor Type,Investment Stage,CB Rank (Investor),Contact Job Departments,Number of Contacts
https://www.crunchbase.com/organization/merak-capital,Merak Capital,5,�,Riyadh,Ar Riyad,Saudi Arabia,Technology investment institution licensed by the Capital Market Authority of Saudi Arabia.,�,�,,https://www.linkedin.com/company/merakcapital/,https://twitter.com/MerakCapital,3,"Merak Capital is a licensed company by the CMA to manage private investment funds, investor portfolios, and advise on financial securities, under the license number 18194-32, with a specialized focus on technology investments. Investments are done across different asset classes, with a primary focus on equities. In the private equity class, as well as venture capital, the main regions of operation are KSA and MENA. In public equities, investments operate on global stock exchanges.

At Merak Capital we focus on technology as the main driver for growth across the globe, and specifically in Saudi Arabia and the MENA region. We build our internal teams around technological research and understanding, staying at the forefront of breakthrough software and hardware, and finding investment opportunities that are aligned with adoption cycles from different sectors.

Nowadays, most businesses and sectors are becoming digitized to stay relevant and compete with new entrants. Technological integration shifted from a luxury and a competitive advantage to a must-have for businesses and governments alike. Merak Capital is positioned to lead investments in this transition as well as unlock new markets and venues for growth, enabled by technological innovation and the entrepreneurial spirit.",�,�,5,5,�,"Private Equity Firm, Venture Capital","Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed, Venture","9,803",�,�
https://www.crunchbase.com/organization/islamic-development-bank,Islamic Development Bank,5,1,Jeddah,Makkah,Saudi Arabia,Islamic Development Bank is a Development Bank.,�,�,https://www.facebook.com/islamicdevelopmentbank,https://www.linkedin.com/company/islamic-development-bank,https://www.twitter.com/isdb_group,101,Islamic Development Bank they provide infrastructure to enable people to lead their lives and achieve their full potential.,�,�,5,�,1,"Government Office, Investment Bank",�,"16,786","Finance, Information Technology, Legal, Management, Operations",66
https://www.crunchbase.com/organization/business-innovation-mine-bim,Business Innovation Mine (BIM),5,�,Riyadh,Ar Riyad,Saudi Arabia,A Venture Studio based in Saudi Arabia (aka. "Venture Builder/Startup Studio"),�,�,,https://www.linkedin.com/company/35667779/admin/,https://twitter.com/bim_ventures,�,"We build successful and sustainable enterprises from the ground up by capitalizing on our expertise, resources and network.

We carefully select, validate and launch bold ideas that are then turned into full-fledged spun-off businesses.

While every successful venture is different, there is one thing, that connects all of them � right timing.Time is the key and the most important resource for every enterprise. That�s why we designed our own venture building process that allows fast delivery. We use our own expertise and vast network of resources to create business plans, develop the products, launch them on the market, and grow them.

- Generate our own Ventures

We build startups that solve problems through an inhouse continuous, dynamic and selective ideation process. We secure financing to make sure our ventures can grow without barriers.

- Build Ventures With Partners

With our robust ecosystem we partner up with external entrepreneurs and other companies that have amazing ideas we can help them develop into successful and sustainable businesses.",�,�,5,1,�,"Angel Group, Corporate Venture Capital, Entrepreneurship Program, Venture Capital","Convertible Note, Early Stage Venture, Seed, Venture","20,182",�,�
https://www.crunchbase.com/person/mazen-al-jubeir,Mazen Al Jubeir,5,1,Riyadh,Ar Riyad,Saudi Arabia,Mazen Al Jubeir - Board Member @ Careem,Mazen,Al Jubeir,,https://www.linkedin.com/in/mazenaljubeir,,�,�,Male,Board Member,5,1,�,Individual/Angel,�,"24,971",�,�
https://www.crunchbase.com/organization/wadi-makkah-ventures,Wadi Makkah Ventures,5,�,Makkah Al Mukarraman,Makkah,Saudi Arabia,Wadi Makkah Ventures looking to invest in early stage startups within Hajj and Umrah HiTech and Creative industries.,�,�,,,https://twitter.com/wadimakkahvc,3,Wadi Makkah Ventures looking to invest in early stage startups within Hajj and Umrah HiTech and Creative industries.,�,�,4,5,�,Venture Capital,Early Stage Venture,"35,924",�,�
https://www.crunchbase.com/organization/wadi-makkah,Wadi Makkah,5,�,Makkah,Makkah,Saudi Arabia,Wadi Makkah company aims to contribute effectively in developing a knowledge-based economy in Saudi Arabia.,�,�,https://www.facebook.com/WadiMakkahSA/,,https://twitter.com/WadiMakkahSA/,2,"Wadi Makkah company is fully owned by Umm Al Qura University (UQU) with a capital of one hundred million riyals (SR100.000.000), established under the Royal Decree No. (M/32) dated 03/04/2012. Wadi Makkah company aims to contribute effectively in developing a knowledge-based economy in Saudi Arabia through partnership between educational and research institutions, and business communities. MTVC focuses on technology localization, development and transfer in order to serve the national economy and achieve sustainable development. Wadi Makkah company aims to provide an attractive and stimulating environment for local and international research and development centers to strengthen collaboration with the university, develop scientific activities and foster the commercialization of research and innovation. Thus, Wadi Makkah company has two main objectives:

(1) Management and commercialization of university innovation.
(2) Establishing and managing Makkah Techno Valley (MTV), a Science and Technology Park in UQU.",�,�,4,�,�,�,�,"50,015",�,�
https://www.crunchbase.com/person/saad-alsogair,SAAD ALSOGAIR,5,2,Al Khobar,Ash Sharqiyah,Saudi Arabia,Saad AlSogair is a Dermatologist and Angel Investor from Saudi Arabia with over 200 investments in Silicon Valley.,SAAD,ALSOGAIR,http://www.facebook.com/alsogair,https://www.linkedin.com/in/saad-alsogair-38516461,http://twitter.com/DrSogair,1,Saad AlSogair is a Dermatologist and Angel Investor from Saudi Arabia with over 200 investments in Silicon Valley.,Male,Advisor,5,�,�,Individual/Angel,"Early Stage Venture, Initial Coin Offering, Seed","50,170",�,�
https://www.crunchbase.com/organization/financial-horizon-group,Financial Horizon Group,5,1,Khobar,Ash Sharqiyah,Saudi Arabia,Family office that manages diversified investments and businesses,�,�,,https://www.linkedin.com/company/financial-horizon-consultants-fhc-,https://www.twitter.com/fhorizon_sa,�,"Financial Horizon Group (FHG) is a Family office that manages diversified investments and businesses including Consulting Services, Recruitment & Executive Search, Private Equity, Public Equity, Real-Estate, and Venture Capital.",�,�,5,�,�,Family Investment Office,�,"60,163",�,�
https://www.crunchbase.com/organization/abunayyan-holding,Abunayyan Holding,5,1,Riyadh,Ar Riyad,Saudi Arabia,Abunayyan Holding is an investment firm specializing in the water and power industries.,�,�,https://www.facebook.com/abunayyanholdingcompany/,https://www.linkedin.com/company/abunayyan-holding/,https://twitter.com/abunayyansocial?lang=en,1,�,�,�,5,�,�,Micro VC,�,"105,167","Finance, Human Resources, Information Technology, Management, Operations, Product, Sales",44
https://www.crunchbase.com/organization/falak-business-hub,Falak Business Hub,4,�,Riyadh,Ar Riyad,Saudi Arabia,"A hybrid between an accelerator, incubator, coworking space, and angel investment firm.",�,�,,https://www.linkedin.com/company/falak-hub/about/?viewAsMember=true,https://mobile.twitter.com/Falak_Hub,�,"A hybrid between a business incubator, accelerator, coworking space, and angel investment firm. A hub for those who believe they can change the world, help thrive a nation, and rise to their personal limitless potential. Falak offers an environment where individual potentials are exceeded through a treating the business hub as a diversified portfolio containing 45% accelerator-stage businesses, 20% incubator stage business, and 35% freelancers accepted in Falak according to the needs of the accelerator-stage businesses.",�,�,4,2,�,"Accelerator, Angel Group, Co-Working Space, Incubator",Early Stage Venture,"6,145",�,�
https://www.crunchbase.com/organization/abdul-latif-jameel,Abdul Latif Jameel,4,2,Jeddah,Makkah,Saudi Arabia,Abdul Latif Jameel is a diversified business comprised of independent entities that include automotive distribution.,�,�,https://www.facebook.com/Abdul.Latif.Jameel.Official,https://www.linkedin.com/company/17866,,22,Abdul Latif Jameel is a diversified business comprised of independent entities that include automotive distribution.,�,�,4,�,�,�,�,"11,990","Finance, Human Resources, Information Technology, Legal, Marketing, Operations, Product, Sales",87
https://www.crunchbase.com/organization/savola-group,Savola Group,4,1,Jeddah,Makkah,Saudi Arabia,Savola Group is an investment company focused on food and retail.,�,�,https://www.facebook.com/%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%B5%D8%A7%D9%81%D9%88%D9%84%D8%A7-1785352878401811/,https://www.linkedin.com/company/savola-group,https://twitter.com/Savola_Group,11,"Savola Group is the strategic investment holding group in the food and retail sectors across the MENAT (Middle East, North Africa and Turkey) region.

Following a goal-oriented futuristic vision and the understanding of a brand�s role in a consumer�s life, the investment organization established in 1979 became a living proof of creating sustainable value when developing and expanding investments based on a unique set of values owned by the group.

Savola owns leading brands for foods like Afia Oils, Al Rawabi Ghee,  Al Osra Sugar, Al Malikah Pasta and others.",�,�,4,2,�,�,�,"16,976","Engineering, Finance, Information Technology, Legal, Management, Marketing, Operations, Sales",76
https://www.crunchbase.com/organization/business-incubators-and-accelerators-company-biac-incubators,Business Incubators and Accelerators Company(BIAC Incubators),4,�,Riyadh,Ar Riyad,Saudi Arabia,"BIAC Incubators focuses on setup, operation, maintenance and management of business incubators",�,�,,https://www.linkedin.com/company/biacsaudi/about/,,�,"The Business Incubators and accelerators company �BIAC� focuses on setup, operation, maintenance and management of business incubators and accelerators as well as entrepreneurship support platforms, innovation programs and technology transfer. BIAC provides project management services, specialized consultations and training services to enhance human resource capabilities.

BIAC seeks to contribute to the growth and development of the innovation and entrepreneurship environment and to support emerging technology companies, in line with the vision of the Kingdom 2030 and its objectives which include supporting entrepreneurship and small and medium enterprises and increasing their contribution to GDP.",�,�,4,2,�,Incubator,�,"24,946","Finance, Human Resources, Legal, Operations, Sales",7
